antecedent,consequent,support,confidence_a_to_b,confidence_b_to_a,lift,count_ab,count_a,count_b
adj:young,noun:female,0.00635559890507504,0.023636789141118653,0.40159045725646125,1.4935349289705249,202,8546,503
adj:red,noun:cap,0.006733159236069597,0.04124108691462709,0.2437357630979499,1.4928991633343884,214,5189,878
noun:truck,verb:stand,0.004121700280023912,0.36187845303867405,0.01700194678780013,1.4927427479465512,131,362,7705
adj:asian,noun:girl,0.010980712959758361,0.23375753516409914,0.07002407704654896,1.4906733025924084,349,1493,4984
adj:blond,adj:small,0.0055375515212535,0.1426256077795786,0.05787569878329497,1.490651000348026,176,1234,3041
noun:top,verb:wear,0.029135072208413302,0.5150166852057843,0.08425075061413884,1.4892889915290182,926,1798,10991
adj:young,noun:friend,0.006638769153320958,0.024689913409782355,0.40037950664136623,1.4890313432696631,211,8546,527
adj:blue,noun:door,0.003114872730705094,0.01559792027729636,0.2972972972972973,1.4887348353552858,99,6347,333
noun:couple,noun:man,0.024352641349148916,0.7580803134182175,0.047822057460611675,1.4886664566803338,774,1021,16185
noun:flag,verb:stand,0.004121700280023912,0.3608815426997245,0.01700194678780013,1.4886305089714917,131,363,7705
verb:hold,verb:speak,0.00317779945253752,0.01910707529322739,0.24754901960784315,1.4884317991290346,101,5286,408
noun:front,verb:talk,0.011861687065412328,0.07067866516685414,0.24966887417218542,1.4876688841047185,377,5334,1510
adj:red,noun:pant,0.0117987603435799,0.07226825978030449,0.24287564766839378,1.487630894169312,375,5189,1544
noun:group,verb:eat,0.004593650693767108,0.03144518630195994,0.21726190476190477,1.487235649159513,146,4643,672
noun:people,verb:eat,0.007865840229053267,0.03143072667840081,0.37202380952380953,1.4865517649101379,250,7954,672
noun:shop,verb:stand,0.005317307994840008,0.3603411513859275,0.021933809214795586,1.4864014035689723,169,469,7705
adj:white,noun:horse,0.004467797250102256,0.01898649552079155,0.3497536945812808,1.4863245988603888,142,7479,406
noun:attire,verb:wear,0.004688040776515748,0.5137931034482759,0.013556546265126012,1.4857507239465522,149,290,10991
adj:other,noun:guy,0.008841204417455872,0.08678196417541692,0.1513193322563274,1.4852941127556682,281,3238,1857
adj:pink,noun:shirt,0.01897240663247648,0.4071573261309926,0.06920693217032022,1.4852153444762237,603,1481,8713
noun:woman,verb:drink,0.005789258408583205,0.01946060285563194,0.4412470023980815,1.4832526152531174,184,9455,417
noun:woman,verb:speak,0.005663404964918352,0.019037546271813855,0.4411764705882353,1.4830155224437738,180,9455,408
noun:baseball,noun:boy,0.0038070666708617815,0.20790378006872853,0.027136129176945502,1.4819030818399639,121,582,4459
noun:water,verb:enjoy,0.003618286505364503,0.04302282080059858,0.12459371614301191,1.4814672952388133,115,2673,923
noun:shirt,verb:wear,0.1403895164081427,0.5121083438540113,0.4059685196979347,1.4808788547640832,4462,8713,10991
adj:light,noun:shirt,0.007330963093477645,0.4059233449477352,0.026741650407437163,1.4807140677692952,233,574,8713
adj:bright,verb:wear,0.01157851681716641,0.5118219749652295,0.033481939768901826,1.4800507533727496,368,719,10991
adj:pink,verb:dress,0.005978038574080483,0.12829169480081026,0.06896551724137931,1.4800344594751915,190,1481,2755
noun:male,noun:shirt,0.01116949312525564,0.4057142857142857,0.04074371628600941,1.479951468249414,355,875,8713
noun:brick,verb:stand,0.006827549318818236,0.3586776859504132,0.0281635301752109,1.4795396356342614,217,605,7705
adj:red,noun:coat,0.00830632728188025,0.05087685488533436,0.2415370539798719,1.4794319110892793,264,5189,1093
noun:couple,noun:street,0.006512915709656106,0.20274240940254654,0.04750975441817765,1.4789446862614495,207,1021,4357
noun:look,verb:stand,0.0030204826479564547,0.3582089552238806,0.012459441920830629,1.4776061289916416,96,268,7705
adj:haired,adj:little,0.004656577415599534,0.1397544853635505,0.04920212765957447,1.476667821911478,148,1059,3008
noun:shoulder,verb:wear,0.0061982821004939745,0.5103626943005182,0.017923755800200163,1.475830908284357,197,386,10991
adj:american,verb:hold,0.0033351162571185855,0.24537037037037038,0.0200529701097238,1.4753322893457212,106,432,5286
noun:game,noun:group,0.007614133341723563,0.21549421193232413,0.05212147318544045,1.4751351578386944,242,1123,4643
noun:front,verb:dance,0.00399584683635906,0.023809523809523808,0.2475633528265107,1.4751229926668523,127,5334,513
noun:orange,verb:wear,0.011200956486171853,0.5100286532951289,0.03239013738513329,1.4748649520224806,356,698,10991
adj:young,noun:sweatshirt,0.004876820942013026,0.01813714018254154,0.39641943734015345,1.4743036481373857,155,8546,391
adj:dark,noun:shirt,0.01906679671522512,0.404,0.06955124526569494,1.4736981521863883,606,1500,8713
noun:face,noun:person,0.005191454551175157,0.14273356401384082,0.05358882754140955,1.47336825756801,165,1156,3079
noun:people,verb:fill,0.005726331686750779,0.022881569021875787,0.3684210526315789,1.472155684660482,182,7954,494
noun:middle,noun:people,0.008872667778372086,0.3681462140992167,0.035453859693236105,1.4710574707965054,282,766,7954
noun:eye,verb:look,0.0033351162571185855,0.26433915211970077,0.018547681539807525,1.470077212916964,106,401,5715
noun:shoulder,verb:look,0.0032092628134537332,0.26424870466321243,0.01784776902887139,1.4695742047788067,102,386,5715
noun:hair,noun:shirt,0.02510776201113803,0.4028268551236749,0.09158728336967749,1.4694187921950834,798,1981,8713
noun:shore,verb:stand,0.0034295063398672248,0.3562091503267974,0.014146658014276444,1.4693569662344714,109,306,7705
verb:hold,verb:pose,0.008620960891042381,0.05183503594400303,0.24420677361853832,1.4683359602569057,274,5286,1122
noun:woman,verb:cross,0.007047792845231727,0.023691168693812797,0.43664717348927873,1.4677902818624795,224,9455,513
adj:large,noun:event,0.0032092628134537332,0.027983539094650206,0.16831683168316833,1.4676581238370752,102,3645,606
noun:bus,verb:stand,0.0034924330616996507,0.3557692307692308,0.014406229720960416,1.4675423051964258,111,312,7705
verb:face,verb:sit,0.003932920114526633,0.2676659528907923,0.021562877350353633,1.4675223358164657,125,467,5797
verb:stand,verb:stare,0.00399584683635906,0.016482803374432187,0.3557422969187675,1.4674312035002188,127,7705,357
adj:small,noun:floor,0.0030204826479564547,0.03156856297270635,0.14035087719298245,1.466876662224453,96,3041,684
noun:people,verb:drink,0.004813894220180599,0.01923560472718129,0.3669064748201439,1.4661036571798631,153,7954,417
noun:baseball,verb:wear,0.009281691470282856,0.506872852233677,0.02684014193430989,1.4657392286910158,295,582,10991
adj:left,adj:white,0.003146336091621307,0.3448275862068966,0.013370771493515177,1.4653904495806649,100,290,7479
noun:microphone,noun:shirt,0.006796085957902023,0.40148698884758366,0.024790542866980375,1.4645312712662402,216,538,8713
noun:microphone,verb:stand,0.006009501934996696,0.3550185873605948,0.024789097988319273,1.464445913313664,191,538,7705
noun:hat,noun:pant,0.006135355378661549,0.07114191900766144,0.12629533678756477,1.4644453444433312,195,2741,1544
adj:little,noun:beach,0.004656577415599534,0.04920212765957447,0.13857677902621723,1.4642239919515498,148,3008,1068
noun:smile,verb:hold,0.003240726174369946,0.24349881796690306,0.019485433219825956,1.4640792530159061,103,423,5286
adj:other,noun:people,0.0373155460466287,0.3662754786905497,0.1491073673623334,1.4635822905735152,1186,3238,7954
noun:front,verb:seat,0.003083409369788881,0.01837270341207349,0.24561403508771928,1.46350785099231,98,5334,399
noun:child,noun:house,0.0035238964226158636,0.02443814095570587,0.21092278719397364,1.4627446967894533,112,4583,531
adj:blue,noun:baseball,0.005348771355756222,0.026784307546872537,0.2920962199312715,1.4626901147117692,170,6347,582
adj:full,noun:group,0.0038385300317779945,0.2136602451838879,0.02627611458108981,1.4625809977771935,122,571,4643
adj:middle,noun:shirt,0.005978038574080483,0.4008438818565401,0.021806496040399404,1.4621853663544604,190,474,8713
noun:girl,verb:eat,0.004845357581096813,0.03089887640449438,0.22916666666666666,1.4613973047084003,154,4984,672
noun:gentleman,verb:look,0.003744139949029355,0.26269315673289184,0.020822397200349955,1.4609232896660547,119,453,5715
noun:boy,noun:lake,0.0033980429789510114,0.024220677281901772,0.2049335863377609,1.4607320418419052,108,4459,527
adj:white,noun:baseball,0.006292672183242614,0.026741542987030353,0.3436426116838488,1.46035474356836,200,7479,582
noun:bottle,noun:shirt,0.0033980429789510114,0.4,0.012395271433490188,1.4591070813726614,108,270,8713
noun:ball,noun:boy,0.010131202215020608,0.20470438652256834,0.07221350078492936,1.4590983442132293,322,1573,4459
adj:black,noun:leg,0.0043104804455211905,0.019689565967231964,0.31934731934731936,1.4587260492693088,137,6958,429
noun:cap,noun:man,0.020514111317370923,0.7425968109339408,0.04028421377818968,1.4582610096949917,652,878,16185
noun:people,noun:sign,0.00921876474845043,0.036836811667085745,0.36488169364881695,1.4580129330199076,293,7954,803
adj:red,noun:brick,0.004530723971934682,0.027751011755636924,0.23801652892561984,1.4578684407097662,144,5189,605
noun:beach,verb:walk,0.006449988987823679,0.19194756554307116,0.04898446833930705,1.4577465891649775,205,1068,4185
noun:person,noun:tree,0.005978038574080483,0.06170834686586554,0.1411589895988113,1.457114701662559,190,3079,1346
adj:red,noun:number,0.003240726174369946,0.019849682019656967,0.23787528868360278,1.4570033340202249,103,5189,433
adj:white,noun:shoe,0.005348771355756222,0.022730311538975798,0.34274193548387094,1.4565272008936851,170,7479,496
adj:left,verb:wear,0.004593650693767108,0.503448275862069,0.013283595669183877,1.4558362798402456,146,290,10991
noun:woman,verb:singe,0.005191454551175157,0.017451084082496033,0.4330708661417323,1.455768518094413,165,9455,381
noun:beach,noun:boy,0.0068590126797344496,0.20411985018726592,0.0488898856245795,1.45493186779589,218,1068,4459
noun:stand,verb:look,0.004436333889186043,0.26159554730983303,0.024671916010498687,1.4548191216357695,141,539,5715
noun:front,verb:face,0.00358682314444829,0.021372328458942633,0.24411134903640258,1.4545539944551897,114,5334,467
adj:orange,verb:wear,0.021992889280432935,0.5028776978417266,0.06359748885451733,1.4541863224914564,699,1390,10991
noun:sweater,verb:sit,0.005569014882169714,0.26497005988023953,0.03053303432810074,1.452741661751536,177,668,5797
verb:gather,verb:sit,0.007551206619891137,0.26490066225165565,0.04140072451267897,1.4523611779100176,240,906,5797
adj:green,noun:ball,0.006890476040650662,0.07187397440105021,0.13922441195168467,1.4522380981491283,219,3047,1573
adj:green,adj:yellow,0.01126388320800428,0.11749261568756153,0.13913719393703847,1.4513283343947798,358,3047,2573
noun:jean,verb:walk,0.009155838026618004,0.19107025607353906,0.06953405017921147,1.4510838587300579,291,1523,4185
adj:small,verb:play,0.021583865588522166,0.22558368957579744,0.13883829184375632,1.4510678821670855,686,3041,4941
noun:object,verb:look,0.003964383475442847,0.2608695652173913,0.02204724409448819,1.45078169576629,126,483,5715
adj:black,verb:singe,0.0038070666708617815,0.017390054613394653,0.31758530183727035,1.4506774429856228,121,6958,381
adj:black,verb:practice,0.003146336091621307,0.014371945961483185,0.31746031746031744,1.450106534901016,100,6958,315
adj:green,noun:shirt,0.03810213006953403,0.3974401050213325,0.1389877194995983,1.4497691791453013,1211,3047,8713
adj:white,noun:shirt,0.09350910864298524,0.397379328787271,0.3410995064845633,1.4495474815615559,2972,7479,8713
noun:street,verb:gather,0.005663404964918352,0.041312829928850124,0.1986754966887417,1.4492777854620789,180,4357,906
adj:white,noun:beard,0.003272189535286159,0.013905602353255784,0.34098360655737703,1.4490549494869787,104,7479,305
adj:young,noun:party,0.0037756033099455685,0.01404165691551603,0.38961038961038963,1.4489804602137857,120,8546,308
noun:park,verb:sit,0.011106566403423213,0.26422155688622756,0.06089356563739865,1.448637871746588,353,1336,5797
noun:front,noun:step,0.0030204826479564547,0.01799775028121485,0.2430379746835443,1.4481582207287378,96,5334,395
noun:shoe,verb:sit,0.004121700280023912,0.26411290322580644,0.022597895463170606,1.4480421602942566,131,496,5797
noun:day,noun:people,0.014001195607714815,0.36237785016286644,0.055946693487553434,1.448007947161979,445,1228,7954
noun:restaurant,noun:woman,0.007425353176226284,0.4306569343065693,0.024960338445267054,1.4476540817626327,236,548,9455
noun:instrument,noun:man,0.011735833621747476,0.7371541501976284,0.023046030274945936,1.447573083455745,373,506,16185
adj:right,noun:shirt,0.003932920114526633,0.3968253968253968,0.014346378973946975,1.4475268664411325,125,315,8713
noun:woman,verb:pose,0.015196803322530913,0.05108408249603384,0.4304812834224599,1.4470636309905915,483,9455,1122
noun:kitchen,noun:shirt,0.004530723971934682,0.39669421487603307,0.016527028577986914,1.4470483451629705,144,363,8713
noun:front,verb:gather,0.0069219394015668755,0.0412448443944507,0.24282560706401765,1.446892813894952,220,5334,906
adj:white,noun:short,0.015228266683447126,0.06471453402861345,0.340365682137834,1.4464289979123919,484,7479,1422
adj:purple,noun:shirt,0.00921876474845043,0.39648173207036536,0.03362791231493171,1.446273257246921,293,739,8713
adj:large,noun:middle,0.00399584683635906,0.03484224965706447,0.16579634464751958,1.445680444974517,127,3645,766
adj:large,verb:surround,0.004530723971934682,0.03950617283950617,0.16570771001150747,1.4449075849919735,144,3645,869
adj:elderly,noun:street,0.004499260611018469,0.19806094182825484,0.03282074822125316,1.4447947932355805,143,722,4357
noun:child,verb:eat,0.00440487052826983,0.030547676194632337,0.20833333333333334,1.4447868935922614,140,4583,672
adj:large,noun:ocean,0.0035238964226158636,0.030727023319615913,0.16568047337278108,1.4446700919635393,112,3645,676
noun:crowd,verb:stand,0.020734354843784414,0.35015940488841657,0.0855288773523686,1.4444018644475722,659,1882,7705
adj:brown,noun:pant,0.006324135544158827,0.07010812696198117,0.13018134715025906,1.443164895876067,201,2867,1544
noun:shirt,verb:check,0.0033980429789510114,0.012395271433490188,0.3956043956043956,1.4430729376213136,108,8713,273
adj:black,noun:tan,0.006072428656829123,0.027737855705662548,0.3158756137479542,1.4428678688920995,193,6958,611
adj:black,adj:striped,0.00758266998080735,0.03463638976717447,0.31585845347313235,1.4427894835781212,241,6958,763
adj:large,noun:water,0.013906805524966178,0.12126200274348423,0.16535727646838758,1.4418519390932136,442,3645,2673
adj:red,noun:baseball,0.0043104804455211905,0.026402004239737906,0.23539518900343642,1.441812544246718,137,5189,582
noun:man,verb:work,0.04159456313123368,0.08168056842755637,0.7340366463076069,1.4414511417729174,1322,16185,1801
adj:blue,noun:helmet,0.007425353176226284,0.03718292106507011,0.28780487804878047,1.4412009514769797,236,6347,820
adj:sunny,noun:people,0.005820721769499418,0.36062378167641324,0.023258737742016596,1.4409989505935934,185,513,7954
adj:orange,adj:red,0.010288519019601674,0.23525179856115108,0.06301792252842552,1.4409342674251426,327,1390,5189
adj:black,noun:dress,0.013686561998552685,0.06251796493245185,0.3154459753444525,1.4409053513039283,435,6958,1379
adj:young,noun:floor,0.008337790642796463,0.031008659021764567,0.38742690058479534,1.440859955685297,265,8546,684
noun:woman,verb:seat,0.005380234716672435,0.018085668958223163,0.42857142857142855,1.4406436503739517,171,9455,399
noun:picture,verb:stand,0.017776798917660385,0.34919653893695923,0.07332900713822194,1.440430058018608,565,1618,7705
adj:little,noun:hair,0.008495107447377529,0.08976063829787234,0.13629480060575466,1.4401122498845416,270,3008,1981
noun:shirt,verb:fix,0.003114872730705094,0.011362332147366004,0.3944223107569721,1.4387609666921664,99,8713,251
noun:man,noun:skateboarder,0.00594657521316427,0.011677479147358666,0.7325581395348837,1.4385477509321722,189,16185,258
adj:large,noun:tree,0.006984866123399301,0.060905349794238686,0.1649331352154532,1.4381535902751026,222,3645,1346
adj:old,verb:look,0.020356794512789857,0.25848981222532963,0.1132108486439195,1.4375471044545323,647,2503,5715
noun:boy,noun:water,0.016958751533838846,0.12087912087912088,0.20164609053497942,1.4372993261882154,539,4459,2673
noun:snow,verb:walk,0.005380234716672435,0.18915929203539822,0.04086021505376344,1.4365710343515081,171,904,4185
noun:man,verb:cook,0.006072428656829123,0.01192462156317578,0.7310606060606061,1.4356069967515752,193,16185,264
noun:bag,noun:hat,0.0032092628134537332,0.12378640776699029,0.037212696096315216,1.4353533010062942,102,824,2741
noun:park,verb:play,0.009376081553031495,0.22305389221556887,0.0603116777980166,1.4347949516873966,298,1336,4941
adj:red,noun:skirt,0.003272189535286159,0.02004239737907111,0.23423423423423423,1.434701612385174,104,5189,444
noun:worker,verb:stand,0.010666079350596231,0.3476923076923077,0.04399740428293316,1.4342251285379124,339,975,7705
adj:little,noun:short,0.006072428656829123,0.0641622340425532,0.13572433192686356,1.434084588308346,193,3008,1422
noun:man,verb:cut,0.006890476040650662,0.013531047265987025,0.73,1.4335242508495523,219,16185,300
noun:dance,noun:front,0.00317779945253752,0.24047619047619048,0.018935133108361455,1.4328936561501238,101,420,5334
noun:man,verb:singe,0.008746814334707233,0.017176397899289465,0.7296587926509186,1.4328542111105436,278,16185,381
adj:white,noun:cap,0.009313154831199068,0.03957748362080492,0.33712984054669703,1.4326778609567685,296,7479,878
adj:blue,noun:t,0.01116949312525564,0.055931936347880885,0.2860596293311845,1.4324615092221582,355,6347,1241
adj:hard,verb:stand,0.003932920114526633,0.3472222222222222,0.016223231667748216,1.432286033600115,125,360,7705
adj:young,noun:play,0.004058773558191486,0.015094781184179734,0.3850746268656716,1.432111732468013,129,8546,335
adj:right,verb:wear,0.004908284302929239,0.49523809523809526,0.014193430988990993,1.432094657533653,156,315,10991
adj:black,noun:shoulder,0.0038070666708617815,0.017390054613394653,0.3134715025906736,1.431886284397726,121,6958,386
adj:small,noun:water,0.011515590095333983,0.12035514633344295,0.13692480359147025,1.4310690669344623,366,3041,2673
noun:cellphone,verb:sit,0.00317779945253752,0.26098191214470284,0.017422804899085733,1.430875989942227,101,387,5797
noun:cowboy,noun:shirt,0.003146336091621307,0.39215686274509803,0.01147710317915758,1.4304971386006486,100,255,8713
noun:street,noun:sunglass,0.004373407167353616,0.03190268533394538,0.19605077574047955,1.430131238319867,139,4357,709
noun:clothing,noun:woman,0.012050467230909606,0.42508324084350724,0.040507667900581704,1.4289181008703533,383,901,9455
noun:adult,verb:sit,0.007739986785388415,0.2605932203389831,0.042435742625495945,1.4287449235870102,246,944,5797
verb:have,verb:sit,0.020954598370197905,0.2605633802816901,0.11488701052268414,1.4285813205956457,666,2556,5797
noun:winter,verb:wear,0.005191454551175157,0.4940119760479042,0.015012282776817395,1.428549052381998,165,334,10991
noun:food,noun:woman,0.013340465028474342,0.4248496993987976,0.04484399788471708,1.4281330508717063,424,998,9455
adj:black,noun:jean,0.01497655979611742,0.06841046277665996,0.31254103742613265,1.4276360725085904,476,6958,1523
noun:middle,verb:stand,0.008337790642796463,0.34595300261096606,0.03439325113562622,1.4270505232945272,265,766,7705
verb:go,verb:walk,0.005569014882169714,0.18789808917197454,0.04229390681003584,1.4269928239313898,177,942,4185
noun:hair,verb:hold,0.014787779630620142,0.23725391216557296,0.08891411275066213,1.4265306640859636,470,1981,5286
noun:side,verb:walk,0.008841204417455872,0.18783422459893048,0.06714456391875746,1.4265078041643506,281,1496,4185
noun:subway,noun:woman,0.0035238964226158636,0.42424242424242425,0.011845584346906399,1.4260916943095683,112,264,9455
noun:adult,noun:girl,0.006638769153320958,0.22351694915254236,0.042335473515248793,1.4253690198465598,211,944,4984
noun:guy,noun:shirt,0.022810936664254475,0.39041464728056,0.08320899804889247,1.4241419412966878,725,1857,8713
adj:white,noun:jersey,0.003964383475442847,0.01684717208182912,0.3351063829787234,1.4240789103105715,126,7479,376
adj:black,noun:sunglass,0.006953402762483089,0.03176200057487784,0.31170662905500707,1.4238246322585928,221,6958,709
adj:black,noun:phone,0.0037756033099455685,0.01724633515377982,0.3116883116883117,1.4237409615391796,120,6958,385
adj:beautiful,noun:woman,0.006009501934996696,0.42350332594235035,0.02020095187731359,1.4236072140058933,191,451,9455
noun:people,noun:stand,0.006040965295912909,0.024138798089011818,0.3562152133580705,1.4233829678349952,192,7954,539
noun:man,noun:trick,0.012428027561904163,0.02440531356194007,0.7247706422018348,1.4232551943837455,395,16185,545
noun:shop,verb:look,0.0037756033099455685,0.255863539445629,0.02099737532808399,1.4229415352931631,120,469,5715
noun:food,verb:sit,0.008149010477299184,0.2595190380761523,0.04467828186993272,1.4228555437595911,259,998,5797
noun:jacket,verb:walk,0.0144416826605418,0.1873469387755102,0.10967741935483871,1.4228071099407502,459,2450,4185
adj:black,noun:top,0.01761948211307932,0.08048289738430583,0.3114571746384872,1.4226851654979935,560,6958,1798
noun:bridge,noun:people,0.003146336091621307,0.35587188612099646,0.012572290671360321,1.42201108330194,100,281,7954
adj:young,verb:pose,0.013497781833055406,0.05019892347296981,0.38235294117647056,1.4219896477196072,429,8546,1122
adj:red,noun:shoe,0.003618286505364503,0.02216226633262671,0.2318548387096774,1.4201276428424894,115,5189,496
noun:shirt,verb:say,0.0038699933926942074,0.014116836910363825,0.38924050632911394,1.4198589478547263,123,8713,316
noun:man,verb:speak,0.009281691470282856,0.0182267531665122,0.7230392156862745,1.4198551369883758,295,16185,408
noun:blue,verb:wear,0.007645596702639776,0.4909090909090909,0.022108998271312894,1.4195763475901773,243,495,10991
noun:bottle,noun:woman,0.00358682314444829,0.4222222222222222,0.012057112638815442,1.4193007814795229,114,270,9455
noun:attire,noun:people,0.003240726174369946,0.35517241379310344,0.012949459391501132,1.4192160960002773,103,290,7954
adj:brown,adj:dark,0.006040965295912909,0.06696895709801186,0.128,1.418982908964074,192,2867,1500
noun:uniform,verb:wear,0.018563382940565712,0.49044056525353286,0.05368028386861978,1.418221498085073,590,1203,10991
noun:jean,noun:street,0.009313154831199068,0.1943532501641497,0.06793665366077577,1.4177483015761234,296,1523,4357
noun:cellphone,verb:stand,0.004184627001856339,0.34366925064599485,0.0172615184944841,1.4176300834888584,133,387,7705
noun:boy,noun:floor,0.004279017084604977,0.030500112132765194,0.19883040935672514,1.4172296256077137,136,4459,684
noun:man,noun:skateboard,0.007739986785388415,0.015199258572752549,0.7214076246334311,1.416651129670951,246,16185,341
adj:white,verb:catch,0.006166818739577762,0.026206712127289745,0.3333333333333333,1.4165441012613096,196,7479,588
adj:white,verb:practice,0.0033036528962023725,0.014039310068190935,0.3333333333333333,1.4165441012613096,105,7479,315
adj:male,verb:play,0.005097064468426517,0.22010869565217392,0.03278688524590164,1.4158499643620812,162,736,4941
adj:black,noun:male,0.008526570808293742,0.03894797355561943,0.3097142857142857,1.4147239354494312,271,6958,875
adj:red,noun:dance,0.0030519460088726676,0.018693389863172094,0.23095238095238096,1.414600023859997,97,5189,420
adj:other,verb:try,0.004813894220180599,0.04725138974675726,0.1440677966101695,1.4141157441819077,153,3238,1062
adj:large,noun:construction,0.0032092628134537332,0.027983539094650206,0.16216216216216217,1.4139917695473252,102,3645,629
noun:arm,noun:girl,0.006733159236069597,0.22153209109730848,0.04293739967897271,1.4127115672844612,214,966,4984
adj:brown,noun:bag,0.0033036528962023725,0.03662364841297523,0.12742718446601942,1.412632788239796,105,2867,824
adj:young,noun:playing,0.004027310197275273,0.014977767376550433,0.3798219584569733,1.4125767968216687,128,8546,337
noun:green,verb:wear,0.003964383475442847,0.4883720930232558,0.011463925029569649,1.412240035716326,126,258,10991
adj:green,noun:t,0.005285844633923796,0.05513619954053167,0.13537469782433523,1.412082054791876,168,3047,1241
noun:front,noun:sidewalk,0.013718025359468899,0.0817397825271841,0.23695652173913043,1.4119214717725501,436,5334,1840
adj:red,noun:car,0.006481452348739892,0.039699364039313935,0.23042505592841164,1.411370119979323,206,5189,894
noun:guitar,noun:shirt,0.007739986785388415,0.3867924528301887,0.02823367382072765,1.4109290173650737,246,636,8713
noun:people,noun:photo,0.006575842431488532,0.026276087503143072,0.3530405405405405,1.4106974478249936,209,7954,592
adj:young,noun:book,0.0042475537236887646,0.015796864029955535,0.3792134831460674,1.4103138468092045,135,8546,356
adj:bright,noun:street,0.004373407167353616,0.1933240611961057,0.03190268533394538,1.4102406786770316,139,719,4357
adj:black,adj:brown,0.027845074410848568,0.1271917217591262,0.30868503662364843,1.4100224948274531,885,6958,2867
noun:other,verb:stand,0.007614133341723563,0.3418079096045198,0.031408176508760544,1.4099520818897406,242,708,7705
noun:hat,noun:man,0.06191989428310732,0.7179861364465524,0.12159406858202039,1.40993224434234,1968,2741,16185
noun:photo,verb:look,0.00471950413743196,0.2533783783783784,0.026246719160104987,1.4091207349081365,150,592,5715
adj:haired,noun:shirt,0.012868514614731145,0.3862134088762984,0.046941352002754504,1.4088167995312053,409,1059,8713
adj:about,adj:blue,0.003114872730705094,0.28125,0.01559792027729636,1.4083769891287221,99,352,6347
noun:shirt,noun:top,0.02183557247585187,0.0796510960633536,0.38598442714126807,1.407981527353486,694,8713,1798
adj:sunny,noun:street,0.003114872730705094,0.19298245614035087,0.02272205646086757,1.4077487728962064,99,513,4357
adj:small,adj:young,0.03621432841456124,0.3784939164748438,0.1346828925813246,1.4076377424900492,1151,3041,8546
noun:conversation,noun:man,0.005883648491331844,0.7164750957854407,0.011553907939450108,1.4069649656687464,187,261,16185
noun:man,noun:suit,0.02491898184564075,0.04893419833178869,0.7160940325497287,1.4062166596557326,792,16185,1106
noun:clothing,noun:group,0.005820721769499418,0.20532741398446172,0.039844927848373894,1.4055397800276,185,901,4643
adj:female,verb:play,0.005852185130415631,0.21830985915492956,0.03764420157862781,1.4042789422224502,186,852,4941
noun:suit,verb:wear,0.016895824812006417,0.48553345388788427,0.04885815667364207,1.4040314589135314,537,1106,10991
noun:pant,noun:person,0.006607305792404745,0.13601036269430053,0.06820396232543033,1.4039679628168087,210,1544,3079
verb:give,verb:hold,0.0034295063398672248,0.2334047109207709,0.020620506999621643,1.403386668027783,109,467,5286
adj:large,noun:people,0.04027310197275273,0.3511659807956104,0.1609253205934121,1.4032069861235714,1280,3645,7954
adj:young,noun:male,0.010382909102350313,0.03861455651766908,0.37714285714285717,1.4026130854869445,330,8546,875
noun:photo,noun:woman,0.007771450146304628,0.4172297297297297,0.02612374405076679,1.402518508725542,247,592,9455
adj:black,adj:gray,0.016046314067268665,0.07329692440356424,0.30685920577617326,1.401682399710278,510,6958,1662
noun:clothing,noun:street,0.005443161438504861,0.19200887902330743,0.03970621987606151,1.4006468216657746,173,901,4357
adj:black,noun:guitar,0.006135355378661549,0.02802529462489221,0.30660377358490565,1.400515627457467,195,6958,636
adj:short,noun:girl,0.003240726174369946,0.21961620469083157,0.0206661316211878,1.4004939473693216,103,469,4984
noun:building,noun:group,0.014630462826039078,0.2045754509458865,0.10015076459185872,1.4003923233713356,465,2273,4643
adj:other,verb:be,0.006512915709656106,0.06392835083384805,0.14266023432115782,1.4002996378719454,207,3238,1451
noun:lady,verb:walk,0.01220778403549067,0.18432304038004751,0.09271206690561529,1.3998421009316724,388,2105,4185
noun:people,noun:ride,0.0034609697007834377,0.013829519738496355,0.3503184713375796,1.3998204644860814,110,7954,314
noun:girl,verb:show,0.0047509674983481735,0.030296950240770466,0.2194767441860465,1.399604606834895,151,4984,688
adj:white,noun:dress,0.014284365855960733,0.0607033025805589,0.3292240754169688,1.3990812660753469,454,7479,1379
adj:blue,verb:wear,0.09659251801277413,0.4836930833464629,0.2793194431807843,1.3987096049495615,3070,6347,10991
noun:shop,noun:woman,0.006135355378661549,0.4157782515991471,0.020624008461131677,1.3976393623030876,195,469,9455
noun:standing,noun:woman,0.0033351162571185855,0.41568627450980394,0.01121099947117927,1.3973301811470225,106,255,9455
noun:beach,noun:girl,0.0073624264543938585,0.21910112359550563,0.04695024077046549,1.3972092719173266,234,1068,4984
verb:look,verb:stand,0.06088160337287229,0.33858267716535434,0.2511356262167424,1.3966480504018763,1935,5715,7705
adj:red,verb:paint,0.003744139949029355,0.022933127770283293,0.22796934865900384,1.3963287354845093,119,5189,522
noun:day,noun:street,0.007393889815310071,0.19136807817589577,0.05393619462933211,1.395972372886044,235,1228,4357
noun:camera,noun:girl,0.011956077148160967,0.21889400921658986,0.07624398073836276,1.3958885021931933,380,1736,4984
adj:blue,adj:purple,0.006481452348739892,0.03245627855679849,0.2787550744248985,1.3958834930591697,206,6347,739
